Gslib file
6  
BHID  
X  
Y  
Z  
THICK  
ATG_mean  
202 588185.7815 9724769.1030 0.0000 4.1000 53.8002
203 588185.7815 9724569.1020 0.0000 4.4500 52.9997
204 588185.9515 9724368.8220 0.0000 3.4000 52.2047
205 588186.3214 9724172.5110 0.0000 3.5000 48.0227
206 588185.5414 9723957.9110 0.0000 2.9000 51.3074
207 588261.1817 9725349.1340 0.0000 2.6000 51.1564
208 588247.1217 9725242.8440 0.0000 2.5000 53.0775
209 588246.4017 9725160.2940 0.0000 2.0000 53.4894
210 588247.0117 9725057.8730 0.0000 3.6000 52.9435
211 588262.6217 9724953.5830 0.0000 2.0000 52.1937
212 588247.9417 9724844.1430 0.0000 2.8000 51.8798
213 588255.8617 9724741.1430 0.0000 3.0000 52.0817
214 588360.7420 9725354.9440 0.0000 3.4000 53.9394
215 588348.3319 9725246.5040 0.0000 2.4500 53.8606
216 588351.3019 9725168.2840 0.0000 2.9000 55.2782
217 588364.8319 9725042.2130 0.0000 3.2000 55.3524
218 588351.0119 9724932.3730 0.0000 2.4000 52.9600
219 588349.7719 9724854.0130 0.0000 3.9500 52.1131
220 588358.4319 9724750.6030 0.0000 5.0000 51.3640
221 588362.6519 9724643.8120 0.0000 3.5000 55.1612
222 588356.2219 9724552.8420 0.0000 4.6500 52.2149
223 588393.3119 9724161.7910 0.0000 4.5000 51.4189
224 588385.7319 9723969.1510 0.0000 3.0000 53.0133
225 588438.8922 9725361.8740 0.0000 2.0000 55.0572
226 588443.1722 9725257.6340 0.0000 1.5000 52.5208
227 588448.1022 9725161.6740 0.0000 3.2000 51.3889
228 588468.1522 9725051.2430 0.0000 2.5000 53.8357
229 588476.6922 9724946.7630 0.0000 5.0000 54.0956
230 588466.7622 9724857.5530 0.0000 4.7000 53.1225
231 588459.9622 9724757.2030 0.0000 5.0000 52.5106
232 588446.2921 9724645.5620 0.0000 2.5000 53.0454
233 588454.5221 9724543.8520 0.0000 3.2000 52.6289
234 588486.5322 9724447.8120 0.0000 1.9000 49.0992
235 588537.2824 9725362.6940 0.0000 1.0000 52.2845
236 588547.4624 9725259.7940 0.0000 3.0000 54.3838
237 588556.2824 9725161.4640 0.0000 1.5000 55.7969
238 588560.6424 9725055.2830 0.0000 3.6500 52.7473
239 588562.7824 9724950.8130 0.0000 2.5000 56.2376
240 588563.8124 9724849.6430 0.0000 1.6500 52.7641
241 588540.2323 9724758.2930 0.0000 3.5500 51.6992
242 588549.0224 9724654.2220 0.0000 4.6000 52.0733
243 588552.9824 9724529.8120 0.0000 2.5000 52.4388
244 588585.9924 9723972.7210 0.0000 3.5000 41.4551
245 588573.6525 9725404.2840 0.0000 2.5000 54.3785
246 588573.4524 9724430.2420 0.0000 2.2000 50.8232
247 588542.2023 9724362.4420 0.0000 2.1000 49.9821
248 588589.2924 9724298.4520 0.0000 2.8000 51.1877
249 588620.3826 9725580.1150 0.0000 2.5000 54.3093
250 588641.2526 9725482.0140 0.0000 3.1500 53.5452
251 588651.0427 9725348.6640 0.0000 2.4000 52.3077
252 588649.1926 9725255.2340 0.0000 2.5000 53.6130
253 588659.3327 9725159.2740 0.0000 3.0000 57.2047
254 588662.8827 9725053.5230 0.0000 1.3000 51.5871
255 588661.8427 9724948.4730 0.0000 3.2000 52.2826
256 588662.8726 9724847.5030 0.0000 3.0000 54.7230
257 588663.3726 9724745.4030 0.0000 2.3000 54.6772
258 588667.0526 9724646.8420 0.0000 3.8000 52.9829
259 588667.7226 9724550.9820 0.0000 4.5000 54.9625
260 588659.0827 9725639.4550 0.0000 2.1500 50.8706
261 588679.4627 9725541.2950 0.0000 2.6500 52.3681
262 588692.7027 9725052.3530 0.0000 0.5000 52.7590
263 588670.9226 9724453.5920 0.0000 4.4000 55.2037
264 588675.2326 9724354.1020 0.0000 4.0500 51.4742
265 588677.3926 9724275.0120 0.0000 3.0000 51.7273
267 588725.2029 9725596.6050 0.0000 2.0000 52.0476
268 588755.5429 9725476.9540 0.0000 2.5000 53.3507
269 588749.6129 9725354.1040 0.0000 2.0000 50.9724
270 588744.5329 9725261.8040 0.0000 2.2000 55.4941
271 588744.6929 9725162.9340 0.0000 1.7000 53.5086
272 588751.0829 9725056.2830 0.0000 3.9000 52.4559
273 588751.8629 9724949.7530 0.0000 3.5000 54.9522
274 588760.9129 9724845.2630 0.0000 5.5000 53.2223
275 588763.2129 9724743.8030 0.0000 5.2000 54.1959
276 588763.6729 9724646.3320 0.0000 3.5000 55.8446
277 588766.6729 9724554.3820 0.0000 3.0000 55.5646
280 588770.9029 9724459.1020 0.0000 3.6500 54.4381
281 588775.9429 9724362.7820 0.0000 3.1500 55.3519
282 588779.0429 9724272.7820 0.0000 4.2500 55.1504
283 588846.2932 9725677.8750 0.0000 2.0000 53.6314
284 588847.7331 9725573.2850 0.0000 3.0000 49.1476
285 588849.7631 9725469.5240 0.0000 2.8500 51.8882
286 588850.9931 9725367.5240 0.0000 2.0000 50.5666
287 588849.5831 9725270.7540 0.0000 1.5000 54.3299
288 588848.8531 9725170.5440 0.0000 2.5500 54.2345
289 588853.2531 9725072.0330 0.0000 2.0000 52.0453
290 588852.2831 9724951.1930 0.0000 1.3000 53.0050
291 588856.0031 9724851.8830 0.0000 2.0000 53.0654
292 588865.9431 9724740.9830 0.0000 3.0000 54.7946
293 588865.4931 9724648.7720 0.0000 2.5000 53.8569
294 588867.8431 9724552.7120 0.0000 3.9500 56.1056
295 588904.0532 9724900.1630 0.0000 2.0000 53.0712
296 588874.9031 9724463.4520 0.0000 3.2500 53.7132
297 588880.5631 9724370.4720 0.0000 2.9000 56.2192
298 588882.3331 9724276.2920 0.0000 1.5000 49.3660
299 588928.9934 9725680.6850 0.0000 2.0000 49.9319
300 588950.4434 9725573.4250 0.0000 2.8000 54.0004
301 588946.8834 9725462.2440 0.0000 1.0000 50.1624
302 588949.5934 9725363.4940 0.0000 3.1000 55.7342
303 588952.6434 9725266.1440 0.0000 3.0000 53.7646
304 588955.1134 9725165.8840 0.0000 2.2000 54.8638
305 588957.7434 9725071.4430 0.0000 2.1000 48.5173
306 588954.2733 9724952.0530 0.0000 1.5000 49.8952
307 588954.4733 9724850.0930 0.0000 4.0000 54.7552
308 588952.7633 9724748.5030 0.0000 3.5000 55.3681
309 588963.5933 9724652.3020 0.0000 3.5000 54.7126
310 588966.6833 9724552.8120 0.0000 4.5000 55.4920
311 588975.0434 9724461.0120 0.0000 3.0000 53.8881
312 588923.9332 9724368.8120 0.0000 2.5000 53.5157
313 588981.4634 9724271.2510 0.0000 1.0000 52.2942
314 589014.4635 9725570.7250 0.0000 2.0000 52.1049
315 589055.4636 9725467.3140 0.0000 3.7000 53.6980
316 589054.9336 9725359.8640 0.0000 3.5000 51.8795
317 589055.0536 9725256.1440 0.0000 2.1000 54.8273
318 589056.3136 9725158.6440 0.0000 4.5000 54.9558
319 589057.8236 9725055.6730 0.0000 1.7000 53.8793
320 589054.5836 9724949.6630 0.0000 2.7000 57.8274
321 589049.8936 9724845.4630 0.0000 4.0000 53.0601
322 589052.5236 9724739.1530 0.0000 3.6000 56.4847
323 589063.8436 9724647.3720 0.0000 4.4000 54.0130
324 589065.7836 9724552.8820 0.0000 2.5000 55.7673
325 589076.8036 9724459.2120 0.0000 3.5000 52.5242
326 589080.7936 9724364.1420 0.0000 2.5000 52.8359
327 589082.5736 9724265.3810 0.0000 3.1000 52.2254
328 589161.7539 9725363.6940 0.0000 4.5000 52.6971
329 589160.0239 9725261.9240 0.0000 3.1000 54.5316
330 589163.2539 9725161.3540 0.0000 1.5000 52.9792
331 589159.6438 9725049.9630 0.0000 3.0000 54.4773
332 589156.3838 9724945.3630 0.0000 3.5000 56.3442
