Gslib file
27  
BHID  
X  
Y  
Z_STRAT_TOP  
Z_MID  
Z_TOP  
Z_BOT  
LENGTH  
RC1  
AT1  
AA1  
ST1  
SR1  
FE1  
TI1  
PP1  
RC3  
AT3  
AA3  
ST3  
SR3  
FE3  
TI3  
PP3  
LITOM  
LPCP  
NORTH_FLAG  
1746 588201.5915 9724116.2210 -0.2500 96.6200 96.8700 96.3700 0.5000 81.0482 57.0800 53.2500 3.5700 3.0100 10.5400 1.1000 29.4300 13.8451 54.9100 51.8100 3.6400 2.5200 13.6900 1.0400 28.6300 50 2 1
1746 588201.5915 9724116.2210 -0.7500 96.1200 96.3700 95.8700 0.5000 61.1465 56.7600 52.5700 5.1700 4.1200 9.5100 1.0000 29.4000 20.9227 55.8600 52.0700 3.1600 2.5900 12.4900 1.0800 28.3400 50 2 1
1746 588201.5915 9724116.2210 -1.2500 95.6200 95.8700 95.3700 0.5000 74.1645 58.3000 53.3300 4.7400 4.0800 7.6900 1.0800 29.6800 16.5988 55.2300 49.8900 5.0400 4.2400 12.9100 1.0800 27.7700 50 2 1
1746 588201.5915 9724116.2210 -1.7500 95.1200 95.3700 94.8700 0.5000 59.6790 49.3300 43.5300 6.1300 5.7500 19.9400 0.8500 25.0700 21.3986 42.2300 36.4700 6.6700 5.3600 30.0000 0.7600 21.2400 50 2 1
1746 588201.5915 9724116.2210 -2.4000 94.4700 94.8700 94.0700 0.8000 51.4542 50.9300 44.5500 7.7200 7.3000 15.0900 0.8500 25.4100 22.0487 40.9500 36.2900 6.6600 5.2700 31.3400 0.8600 20.0800 50 2 1
1747 588208.7215 9724093.0510 -0.2500 97.5900 97.8400 97.3400 0.5000 65.7782 47.3500 42.4300 5.1900 3.5800 23.8800 0.8500 23.9500 18.1767 43.1000 40.3000 4.1500 2.6700 30.8300 0.7900 23.0100 50 2 1
1747 588208.7215 9724093.0510 -0.7500 97.0900 97.3400 96.8400 0.5000 67.7027 56.0300 52.3000 3.4700 2.9800 12.0100 1.0700 28.6200 20.5244 55.0700 50.9800 3.2800 2.4900 12.5300 1.1100 28.5500 50 2 1
1747 588208.7215 9724093.0510 -1.2500 96.5900 96.8400 96.3400 0.5000 66.0441 56.9400 51.6400 4.1300 3.4900 10.1300 1.1200 28.2800 21.3342 55.3100 50.1900 4.8700 3.7100 11.7100 1.0100 28.5500 50 2 1
1747 588208.7215 9724093.0510 -1.7500 96.0900 96.3400 95.8400 0.5000 59.8207 59.1200 53.4300 4.1200 3.8700 6.7300 1.1800 29.3100 22.4353 51.6700 47.8600 4.8200 3.5200 17.4600 0.9500 26.8200 50 2 1
1747 588208.7215 9724093.0510 -2.3000 95.5400 95.8400 95.2400 0.6000 44.3999 54.6900 46.7500 6.6900 6.0800 11.2300 1.1000 26.1600 24.6379 47.5600 43.0600 5.6200 4.9600 22.5900 0.9000 24.1900 50 2 1
1748 588398.9920 9724316.3020 -0.2500 90.2500 90.5000 90.0000 0.5000 62.0568 54.4519 50.4250 3.0063 3.0023 12.1524 1.3504 28.0131 21.7683 54.3235 50.7887 2.7607 2.4628 12.5796 1.2769 28.3931 50 2 1
1748 588398.9920 9724316.3020 -1.0000 89.5000 90.0000 89.0000 1.0000 34.7385 52.3512 45.1102 8.6933 8.5924 14.3913 0.7957 26.0092 22.4902 50.2534 45.5609 5.6802 5.5319 18.6745 0.9554 25.4673 50 2 1
1749 588405.9620 9724292.9920 -0.8500 90.0100 90.8600 89.1600 1.7000 56.5339 47.9945 40.5720 7.9700 7.5940 18.6976 0.9147 23.8208 18.8089 46.1715 39.9356 6.3897 6.1188 22.7611 0.7353 23.6838 50 2 1
1750 588414.1020 9724269.3620 -0.2500 93.8300 94.0800 93.5800 0.5000 65.1056 50.4754 44.1219 5.6879 5.5500 17.7698 1.0226 25.1318 16.5212 50.1481 45.1503 4.6735 4.5269 18.6435 0.9408 25.2528 50 2 1
1750 588414.1020 9724269.3620 -1.2000 92.8800 93.5800 92.1800 1.4000 49.0583 48.2567 40.8342 7.2209 7.1500 20.1196 0.8633 23.6493 19.6567 46.9856 39.9654 6.8108 6.6266 22.2749 0.8176 23.1756 50 2 1
1752 588430.0220 9724219.3710 -0.3750 96.1250 96.5000 95.7500 0.7500 73.6420 47.4200 44.2100 3.9900 3.5100 24.8800 1.1190 24.6500 14.9742 50.8035 46.4855 4.8743 4.7328 18.2639 0.9068 26.3293 50 2 1
1752 588430.0220 9724219.3710 -1.3750 95.1250 95.7500 94.5000 1.2500 61.4057 56.7000 51.2500 6.7000 6.6800 8.8500 0.8140 28.7000 18.7700 54.3283 49.7708 5.6687 5.2847 13.4517 0.7443 27.8582 50 2 1
1753 588437.1220 9724197.4810 -0.3250 96.4250 96.7500 96.1000 0.6500 77.3523 47.2583 44.9791 4.6593 3.2171 22.3484 1.1527 24.3149 14.4727 53.0308 50.1990 4.2394 3.9160 15.7346 1.0256 26.8737 50 2 1
1753 588437.1220 9724197.4810 -1.5500 95.2000 96.1000 94.3000 1.8000 54.6088 50.8486 45.5640 6.6864 6.6258 16.5596 1.1184 25.1621 18.2805 50.9120 45.9276 6.0028 5.8592 17.2376 0.9335 25.4675 50 2 1
1754 588445.3021 9724173.6710 -0.4000 99.4200 99.8200 99.0200 0.8000 82.3561 50.7699 47.2149 4.0753 2.9781 17.4107 0.9611 26.8211 9.7723 50.9355 44.8859 5.5891 5.1171 13.8928 1.1799 26.1673 50 2 1
1754 588445.3021 9724173.6710 -2.7250 97.0950 99.0200 95.1700 3.8500 57.8087 49.5194 42.5083 5.7374 4.9840 18.2569 0.9167 24.4148 13.7972 46.3019 39.4659 7.3399 6.0659 20.0917 0.7162 23.5174 50 2 1
1756 588430.6020 9724297.5620 -1.1750 91.7250 92.9000 90.5500 2.3500 40.2172 52.4823 45.2010 8.9151 8.0680 9.3690 0.7120 26.5034 20.0034 51.0669 45.6401 6.9569 6.0734 12.4992 0.5810 26.5613 50 2 1
1757 588437.4321 9724275.1520 -0.2500 93.4700 93.7200 93.2200 0.5000 44.1356 46.5776 38.8878 8.9504 8.8415 18.5211 0.7977 22.9474 20.8872 47.3710 42.0748 6.5874 6.3169 20.7901 0.8474 24.2693 50 2 1
1757 588437.4321 9724275.1520 -2.0000 91.7200 93.2200 90.2200 3.0000 40.0962 48.8961 41.5552 8.0065 7.8028 16.3115 0.8663 24.0608 21.2519 47.7270 42.5588 6.1631 5.8053 20.5813 0.8506 24.5011 50 2 1
1759 588453.2121 9724223.4110 -0.3500 95.4400 95.7900 95.0900 0.7000 76.2297 44.8581 39.1601 5.4600 5.4358 27.2396 0.9349 22.6610 12.9555 47.6728 43.2119 4.5307 4.4980 23.6634 0.8822 24.2759 50 2 1
1759 588453.2121 9724223.4110 -1.6750 94.1150 95.0900 93.1400 1.9500 45.6726 51.0906 42.3570 9.9400 9.4093 15.5914 0.7765 24.9705 20.0919 49.4247 42.6405 7.0676 7.0085 19.1384 0.6934 24.6786 50 2 1
1760 588459.3521 9724205.0910 -0.3500 98.0000 98.3500 97.6500 0.7000 79.4078 49.3056 47.0062 2.0900 1.9968 21.6122 1.0983 25.5655 11.3823 49.3386 47.7144 1.4995 1.4425 22.5552 0.8583 25.9470 50 2 1
1760 588459.3521 9724205.0910 -1.4750 96.8750 97.6500 96.1000 1.5500 70.8896 55.1448 51.7966 3.2900 3.2272 11.6885 1.0680 28.3389 15.0814 50.8355 47.4918 3.0573 3.0094 18.8186 0.9291 26.3505 50 2 1
1761 588467.2521 9724181.3610 -0.1500 97.7800 97.9300 97.6300 0.3000 63.0035 45.0396 38.9382 6.8275 5.1837 26.1807 0.9581 23.3367 16.8392 45.8030 41.7279 5.5984 3.5133 26.1941 0.9883 24.1429 50 2 1
1761 588467.2521 9724181.3610 -1.7250 96.2050 97.6300 94.7800 2.8500 51.1331 53.7238 48.4604 5.7011 5.5800 12.1302 0.9793 27.4171 21.1518 50.9330 47.5013 4.2479 3.9982 16.1805 1.0477 27.0442 50 2 1
1762 590410.7568 9724987.8330 -0.2500 97.5000 97.7500 97.2500 0.5000 66.2597 52.3100 49.6400 2.7900 2.7800 15.6400 1.1500 27.4500 14.9817 50.3000 47.6000 3.6300 2.7900 17.9600 1.1600 26.5000 50 2 1
1762 590410.7568 9724987.8330 -0.7500 97.0000 97.2500 96.7500 0.5000 69.8465 49.9200 46.1300 4.1300 3.7900 16.9500 1.1100 26.5100 11.0859 48.2900 43.9700 5.5600 3.9600 19.1500 1.1000 25.4900 50 2 1
1762 590410.7568 9724987.8330 -1.2500 96.5000 96.7500 96.2500 0.5000 73.1174 52.6100 49.4100 3.6500 3.3000 13.5000 1.2100 27.6400 12.5902 49.8400 45.9300 5.0200 3.8100 16.7200 1.1100 26.3200 50 2 1
1762 590410.7568 9724987.8330 -1.7500 96.0000 96.2500 95.7500 0.5000 70.5125 52.5200 47.9900 5.5800 4.9600 11.8000 1.1500 27.5700 11.8781 49.4500 44.2900 6.8400 5.2100 15.8600 1.0800 25.9300 50 2 1
1762 590410.7568 9724987.8330 -2.2500 95.5000 95.7500 95.2500 0.5000 72.9288 56.1400 52.1800 5.3300 4.8800 6.8800 0.9600 29.2600 13.2043 51.5700 46.9100 6.6300 5.1300 12.8200 1.0000 26.9100 50 2 1
1762 590410.7568 9724987.8330 -2.7500 95.0000 95.2500 94.7500 0.5000 59.6506 57.1200 52.4100 6.3500 5.8200 4.5900 0.8800 29.5300 17.0444 49.7700 45.0900 7.7600 5.2200 13.6600 0.8000 26.2500 50 2 1
1762 590410.7568 9724987.8330 -3.2250 94.5250 94.7500 94.3000 0.4500 48.9438 55.1300 48.3300 9.2800 8.0000 5.0500 0.9400 28.0600 10.2040 51.6500 45.2400 8.1100 7.0900 11.1500 0.7200 26.7300 50 2 1
1763 590420.2469 9724964.4230 -0.2500 98.7000 98.9500 98.4500 0.5000 78.0358 51.8600 50.8200 1.2100 0.9900 17.5300 1.3700 27.1300 11.3552 49.4200 48.1400 1.5100 1.3700 20.6200 0.9500 26.3200 50 2 1
1763 590420.2469 9724964.4230 -0.7500 98.2000 98.4500 97.9500 0.5000 75.4159 53.8600 52.4200 1.8000 1.6200 12.9500 1.2500 28.2800 12.8410 50.8500 49.7800 1.1200 1.0300 19.1400 1.1200 26.7800 50 2 1
1763 590420.2469 9724964.4230 -1.2500 97.7000 97.9500 97.4500 0.5000 71.4785 50.4200 48.3100 2.3900 2.0600 17.1200 1.1700 26.5900 15.3810 48.0800 45.3500 2.5300 2.2200 21.3300 1.1500 25.0900 50 2 1
1763 590420.2469 9724964.4230 -1.7500 97.2000 97.4500 96.9500 0.5000 45.7095 52.7300 47.3700 5.9200 5.7900 11.2700 1.0800 27.0100 15.7759 50.6900 45.5500 5.6600 5.3000 15.2800 1.0800 25.9200 50 2 1
1763 590420.2469 9724964.4230 -2.2500 96.7000 96.9500 96.4500 0.5000 57.8971 56.0700 51.9300 4.8800 4.7700 7.5100 1.0500 28.7900 16.9263 52.7600 48.8100 4.4500 4.2900 13.4200 1.0000 26.8800 50 2 1
1763 590420.2469 9724964.4230 -2.8250 96.1250 96.4500 95.8000 0.6500 61.7566 54.0100 49.0000 5.7300 5.6100 10.1200 1.0100 27.5100 16.0447 52.9500 49.3300 4.7300 4.3400 12.2400 0.8500 27.6000 50 2 1
1764 590426.5669 9724942.4030 -0.2500 99.2100 99.4600 98.9600 0.5000 82.2194 50.2500 46.5500 4.2300 3.6300 17.2500 1.1900 26.3500 7.3318 45.9800 42.2600 3.9700 3.2200 23.6400 1.1400 24.2800 50 2 1
1764 590426.5669 9724942.4030 -0.7500 98.7100 98.9600 98.4600 0.5000 68.6785 47.1600 42.8600 4.8400 4.1100 20.2800 1.1800 24.9200 9.7731 41.9300 37.0300 5.2700 4.2300 28.5500 1.2000 22.1100 50 2 1
1764 590426.5669 9724942.4030 -1.2500 98.2100 98.4600 97.9600 0.5000 69.2541 50.8700 46.1400 5.7600 5.1600 13.9400 1.1100 26.5800 8.9888 45.5800 39.9400 6.4600 5.4400 21.9100 1.1200 23.7400 50 2 1
1764 590426.5669 9724942.4030 -1.7500 97.7100 97.9600 97.4600 0.5000 52.0418 48.9500 43.5100 6.3200 5.5100 15.5600 1.1200 25.6500 10.0739 40.8700 35.5700 5.8300 4.5200 28.0700 1.0900 22.0500 50 2 1
1764 590426.5669 9724942.4030 -2.2000 97.2600 97.4600 97.0600 0.4000 57.1397 53.1400 47.7300 6.9200 6.3300 10.4500 0.9800 27.3900 8.4189 50.3000 45.3700 6.0800 5.2600 15.8800 1.0000 25.9200 50 2 1
1764 590426.5669 9724942.4030 -2.6250 96.8350 97.0600 96.6100 0.4500 49.4052 55.0400 49.0200 7.8100 7.0700 6.7500 0.8900 28.2600 11.3402 52.4700 46.5600 7.3900 6.4700 10.9600 0.9400 26.9500 50 2 1
1765 590434.1669 9724918.5830 -0.3250 97.4150 97.7400 97.0900 0.6500 48.9612 41.3000 38.2800 4.9000 4.1200 31.8200 0.9400 22.5700 21.0886 48.9400 38.0700 7.1200 7.0500 20.7000 0.9800 23.7400 50 2 1
1765 590434.1669 9724918.5830 -0.9750 96.7650 97.0900 96.4400 0.6500 43.0530 55.0700 47.1200 7.7700 7.5700 9.4100 1.0600 27.8600 20.0839 45.0300 40.9300 5.4000 4.9500 25.9700 0.9400 23.9600 50 2 1
1766 590443.0669 9724894.2030 -0.2500 98.7800 99.0300 98.5300 0.5000 68.8516 53.7100 53.5400 0.9600 0.8900 13.8700 1.0200 28.6800 19.3495 55.6300 55.2700 0.6300 0.4500 15.0600 1.0500 29.1300 50 2 1
1766 590443.0669 9724894.2030 -0.7500 98.2800 98.5300 98.0300 0.5000 68.5464 55.3300 54.6300 1.4900 1.2600 9.5000 0.9900 30.6200 17.8590 47.9400 47.2200 1.4200 0.9100 20.5100 1.0200 26.1100 50 2 1
1766 590443.0669 9724894.2030 -1.2000 97.8300 98.0300 97.6300 0.4000 51.4019 52.9200 50.5900 3.2400 3.0300 11.1800 0.8800 29.3500 25.7440 48.4100 46.8100 2.3900 2.1400 18.6900 0.9400 28.5200 50 2 1
1766 590443.0669 9724894.2030 -1.6000 97.4300 97.6300 97.2300 0.4000 47.3402 58.1500 54.4700 5.0700 4.7200 2.9500 0.9800 30.2900 23.0405 53.6800 50.9600 3.7600 3.5800 10.2400 1.0100 28.3600 50 2 1
1767 590454.2369 9724866.0030 -0.1500 98.0400 98.1900 97.8900 0.3000 72.1168 46.9400 42.6900 4.5100 4.1800 21.8100 1.0600 24.8400 10.4759 40.0600 35.7000 5.0400 3.7600 31.6300 1.0900 21.3700 50 2 1
1767 590454.2369 9724866.0030 -0.5500 97.6400 97.8900 97.3900 0.5000 78.1747 51.2100 47.1900 4.7100 4.1000 15.0400 1.1000 26.6600 10.4381 44.4400 39.9600 5.1500 4.1600 24.8700 1.0700 23.6800 50 2 1
1767 590454.2369 9724866.0030 -1.0500 97.1400 97.3900 96.8900 0.5000 68.4045 51.5300 47.0900 5.2800 4.7000 13.3500 1.1700 26.9900 13.7707 45.8900 41.0100 5.5100 4.4700 21.8300 1.0500 24.2900 50 2 1
1767 590454.2369 9724866.0030 -1.5000 96.6900 96.8900 96.4900 0.4000 74.4240 54.5800 49.9800 5.4200 5.2100 9.5400 1.0400 28.2300 12.7607 51.2600 46.7500 5.9600 5.0000 13.5000 1.0100 26.9900 50 2 1
1767 590454.2369 9724866.0030 -1.9500 96.2400 96.4900 95.9900 0.5000 54.2542 55.6100 49.6500 7.7700 7.0100 5.9100 0.9800 28.6200 19.1175 54.8900 48.9200 7.3200 6.6800 7.3500 1.0200 27.8900 50 2 1
1768 590463.2569 9724847.7030 -0.2500 98.7300 98.9800 98.4800 0.5000 75.1070 48.4100 48.0200 0.7400 0.6400 21.7200 1.1500 26.2600 9.0016 42.6200 42.3200 0.6400 0.5300 30.4400 0.9300 23.6900 50 2 1
1768 590463.2569 9724847.7030 -0.7500 98.2300 98.4800 97.9800 0.5000 70.9076 45.9500 45.2900 0.3600 0.2500 26.9200 1.3100 24.5200 15.1414 46.5200 45.8900 0.2100 0.0800 26.4100 1.1100 24.9900 50 2 1
1768 590463.2569 9724847.7030 -1.2500 97.7300 97.9800 97.4800 0.5000 64.1929 56.9800 55.2400 2.6400 2.5900 7.1700 1.1900 29.9700 19.1571 51.6000 49.1900 3.2600 2.9900 13.8600 0.9900 27.5600 50 2 1
1768 590463.2569 9724847.7030 -1.7250 97.2550 97.4800 97.0300 0.4500 44.0406 55.7600 50.3900 7.1300 6.5400 5.2900 0.8900 28.8900 22.4030 53.9800 49.0500 6.4500 5.7800 8.5100 0.8700 27.8700 50 2 1
1769 590437.1269 9724996.6430 -0.2500 96.5100 96.7600 96.2600 0.5000 74.0680 48.9700 47.9400 0.9800 0.6700 21.7500 1.2000 25.9200 13.4093 47.9500 47.0500 1.0200 0.7900 23.0500 1.0400 25.5400 50 2 1
1769 590437.1269 9724996.6430 -0.7500 96.0100 96.2600 95.7600 0.5000 74.4864 54.9100 53.6500 1.5100 1.4000 11.8300 1.1700 28.6900 15.2215 53.4800 52.3300 1.3300 1.2700 14.0000 0.9500 28.3300 50 2 1
1769 590437.1269 9724996.6430 -1.2500 95.5100 95.7600 95.2600 0.5000 53.8908 49.7200 47.6300 1.8500 1.5900 17.8800 1.1700 27.3000 27.0092 47.8100 46.0500 1.6900 1.3700 21.6200 1.1700 25.6500 50 2 1
1769 590437.1269 9724996.6430 -1.7500 95.0100 95.2600 94.7600 0.5000 32.6899 50.6100 47.7200 2.7600 2.4900 15.5100 1.0100 27.7700 35.8842 49.4200 46.3200 3.2100 2.7800 17.5300 1.0400 26.2000 50 2 1
1770 590447.1069 9724971.5430 -0.2500 97.3100 97.5600 97.0600 0.5000 79.1501 49.1900 47.6100 0.9800 0.9400 20.4800 1.3800 26.0000 10.9351 44.0300 42.4100 0.9800 0.5100 28.2400 1.2300 23.5900 50 2 1
1770 590447.1069 9724971.5430 -0.7500 96.8100 97.0600 96.5600 0.5000 78.0735 50.9200 47.9100 2.9000 2.7200 15.2700 1.1300 27.0600 10.7556 46.3100 42.6400 3.2100 2.9000 22.3600 1.1100 24.5500 50 2 1
1770 590447.1069 9724971.5430 -1.2500 96.3100 96.5600 96.0600 0.5000 73.2250 52.0200 48.7900 3.1600 3.0300 13.6100 1.2100 27.2300 12.7502 46.2900 42.6300 3.4000 3.0000 22.3600 1.1000 24.4600 50 2 1
1770 590447.1069 9724971.5430 -1.7500 95.8100 96.0600 95.5600 0.5000 55.8457 52.5500 47.0400 6.0000 5.8000 10.6500 1.0800 27.1600 15.5354 45.7300 40.3500 5.7200 5.3300 21.4500 1.0500 24.0100 50 2 1
1770 590447.1069 9724971.5430 -2.2500 95.3100 95.5600 95.0600 0.5000 44.9336 55.8500 50.1600 6.8400 6.4200 5.4800 0.9000 28.4200 17.1398 46.6300 41.5100 5.8000 5.1500 19.8100 0.8600 24.4800 50 2 1
1771 590456.0169 9724950.9630 -0.2500 97.2500 97.5000 97.0000 0.5000 82.4390 46.2200 45.0500 1.1800 0.7800 23.5000 1.1000 25.3900 9.8945 42.9700 41.1500 1.3300 1.2400 29.3000 1.0600 23.5200 50 2 1
1772 590458.8069 9724927.6330 -0.2500 97.6900 97.9400 97.4400 0.5000 76.9663 48.8800 46.5600 2.1200 2.0300 20.4100 0.9900 26.1000 13.0689 47.7900 46.1800 1.4200 1.0300 23.1500 1.2900 25.2200 50 2 1
1772 590458.8069 9724927.6330 -0.7500 97.1900 97.4400 96.9400 0.5000 71.3423 48.5600 46.1600 1.9800 1.8600 21.4500 1.1400 25.6000 17.5661 42.8900 41.2100 1.0300 0.7000 29.7800 1.1500 23.1400 50 2 1
1772 590458.8069 9724927.6330 -1.2500 96.6900 96.9400 96.4400 0.5000 59.7110 46.7900 44.8800 1.9400 1.4600 22.4500 1.1600 24.8900 25.9035 44.6000 42.2400 2.2700 1.7900 26.4600 1.1200 23.7700 50 2 1
1772 590458.8069 9724927.6330 -1.8000 96.1400 96.4400 95.8400 0.6000 48.9083 54.0800 51.1100 3.1900 3.1400 11.3300 1.0900 28.2000 32.9726 48.3700 44.8500 3.6800 3.3500 19.0900 1.0100 25.4500 50 2 1
1773 590467.0570 9724904.8030 -0.2500 99.8700 100.1200 99.6200 0.5000 77.6859 52.1200 51.0300 0.6600 0.4600 18.8700 1.3200 27.3900 13.4549 46.3600 45.4300 0.4300 0.2000 26.1900 1.2100 24.8100 50 2 1
1773 590467.0570 9724904.8030 -0.7500 99.3700 99.6200 99.1200 0.5000 69.7068 46.4100 46.3200 0.4800 0.0600 25.1100 1.1500 25.1400 18.0403 41.6500 40.6400 0.8000 0.5200 35.1000 1.2700 22.3000 50 2 1
1773 590467.0570 9724904.8030 -1.2500 98.8700 99.1200 98.6200 0.5000 73.4716 50.3200 49.3000 0.2700 0.0900 19.7200 1.1600 26.8600 14.8860 49.1400 48.0100 0.5700 0.0800 21.9900 0.9700 26.3700 50 2 1
1773 590467.0570 9724904.8030 -1.7500 98.3700 98.6200 98.1200 0.5000 68.3723 54.0500 52.6200 2.3500 2.0900 10.5700 1.0400 29.4100 16.2755 47.0100 46.0100 1.5500 1.1000 21.9300 1.0500 25.6200 50 2 1
1773 590467.0570 9724904.8030 -2.2000 97.9200 98.1200 97.7200 0.4000 64.1989 58.0300 55.1600 4.3100 4.0100 3.3500 1.1300 30.4300 19.4039 54.1800 50.7900 4.4000 4.1200 9.3800 1.0300 28.5100 50 2 1
1773 590467.0570 9724904.8030 -2.5750 97.5450 97.7200 97.3700 0.3500 53.2332 56.5900 52.2100 5.8200 5.4800 4.2300 1.0000 29.5600 20.1882 54.9300 50.8000 5.4400 5.0200 8.1200 1.1500 28.3700 50 2 1
1774 590476.0370 9724878.8230 -0.2500 100.1400 100.3900 99.8900 0.5000 79.2784 49.2300 46.5200 3.2100 2.9900 19.8900 1.0000 26.5100 8.6593 42.4100 40.5700 1.9900 1.7800 30.4100 1.1200 23.2100 50 2 1
1774 590476.0370 9724878.8230 -0.7500 99.6400 99.8900 99.3900 0.5000 76.4356 52.3600 50.8000 2.1500 1.9900 16.2200 0.9500 28.1400 10.7720 45.0000 43.1100 2.1800 1.7400 25.8500 0.9900 24.6600 50 2 1
1774 590476.0370 9724878.8230 -1.2500 99.1400 99.3900 98.8900 0.5000 75.4778 47.4700 44.9200 2.6400 2.4500 22.1300 0.8800 25.6900 12.7225 50.4100 48.5500 2.1400 2.0100 18.4700 0.9400 27.2700 50 2 1
1774 590476.0370 9724878.8230 -1.7500 98.6400 98.8900 98.3900 0.5000 67.6262 55.3200 51.0000 5.4100 5.0400 8.8600 0.8800 29.1400 14.9344 51.8700 48.0100 4.7200 4.3800 13.4600 0.9300 27.4500 50 2 1
1774 590476.0370 9724878.8230 -2.3250 98.0650 98.3900 97.7400 0.6500 55.0199 54.7400 48.3700 7.3000 7.2700 8.1400 0.7500 28.3600 17.8776 52.2700 45.7500 7.2500 7.1700 11.3600 0.8400 27.1700 50 2 1
1775 590482.4670 9724854.4930 -0.2500 100.2000 100.4500 99.9500 0.5000 77.1800 52.2700 50.8900 1.8800 1.8000 15.4600 1.2600 27.6900 9.8640 49.5300 48.3800 2.1600 1.6300 19.9000 1.0800 26.5000 50 2 1
1775 590482.4670 9724854.4930 -0.7500 99.7000 99.9500 99.4500 0.5000 66.0645 50.9200 48.5500 3.0900 2.4200 15.2600 1.1900 27.1400 12.7053 47.1100 44.8800 3.7300 2.3500 24.0400 1.2400 24.9900 50 2 1
1775 590482.4670 9724854.4930 -1.2500 99.2000 99.4500 98.9500 0.5000 59.9798 54.7600 50.8300 4.4200 4.1900 9.0300 1.1400 28.3900 14.0837 48.6400 45.1000 4.0000 3.4100 17.8500 1.0000 25.8700 50 2 1
1775 590482.4670 9724854.4930 -1.7500 98.7000 98.9500 98.4500 0.5000 54.4619 54.3500 48.9200 6.7800 6.1800 7.2200 1.0300 28.1600 17.4000 51.0400 45.8000 6.3600 5.5800 12.8700 1.0200 26.5400 50 2 1
1776 590459.9370 9725005.5230 -0.2500 99.8900 100.1400 99.6400 0.5000 76.4909 54.4200 50.3800 3.1900 0.9400 14.5400 0.9800 27.9200 14.8259 54.8500 51.3100 3.0700 0.8200 13.7400 1.0000 28.3800 50 2 1
1776 590459.9370 9725005.5230 -0.7500 99.3900 99.6400 99.1400 0.5000 60.5581 45.9700 42.5300 3.1500 3.0400 24.0700 0.9900 24.5500 23.3406 47.7500 45.8900 1.9100 1.8300 22.7900 1.2200 25.4000 50 2 1
1777 590467.4170 9724983.3630 -0.2500 100.1600 100.4100 99.9100 0.5000 78.2815 50.2600 49.8400 0.4600 0.3400 19.4800 1.2500 26.8000 12.9921 48.3000 47.4600 0.6600 0.6100 22.3100 1.0200 26.1200 50 2 1
1777 590467.4170 9724983.3630 -0.7500 99.6600 99.9100 99.4100 0.5000 72.9202 48.5700 48.2000 0.3000 0.2700 21.6300 1.3200 26.0500 13.3441 45.0300 44.9800 0.3500 0.2400 27.4100 1.2400 24.5800 50 2 1
1777 590467.4170 9724983.3630 -1.2500 99.1600 99.4100 98.9100 0.5000 65.9107 42.0000 40.9000 0.8000 0.3300 29.4600 1.0700 24.3200 19.3587 44.5700 43.9600 0.3200 0.1200 26.3900 1.0500 25.4900 50 2 1
1777 590467.4170 9724983.3630 -1.7500 98.6600 98.9100 98.4100 0.5000 70.9270 46.3800 44.8000 1.7000 1.5400 22.2900 1.0400 26.2900 16.9687 44.0500 43.1800 0.6600 0.6400 26.7600 0.9900 25.3200 50 2 1
1777 590467.4170 9724983.3630 -2.2500 98.1600 98.4100 97.9100 0.5000 68.8423 55.8100 51.3900 5.2200 5.0200 6.0500 1.0700 28.9600 13.9266 52.8100 50.1100 3.4100 3.2800 11.9700 1.0100 27.9200 50 2 1
1777 590467.4170 9724983.3630 -2.7250 97.6850 97.9100 97.4600 0.4500 41.7936 58.1000 52.9100 6.3900 6.1800 2.3600 1.0100 29.8000 14.0297 50.4100 45.5700 5.6800 5.1300 13.7700 1.0000 26.2300 50 2 1
1778 590475.1670 9724957.2030 -0.2500 99.3000 99.5500 99.0500 0.5000 68.7963 53.1000 48.7700 4.1200 1.9800 15.3800 1.1000 27.1600 18.8269 52.0500 47.6900 3.6700 1.5600 17.4100 0.9600 26.5200 50 2 1
1778 590475.1670 9724957.2030 -0.7500 98.8000 99.0500 98.5500 0.5000 56.4352 55.9400 50.1200 5.1800 2.5600 11.0900 1.0000 28.2400 26.4383 51.6900 46.6300 4.2900 2.4400 16.4000 1.0200 26.1400 50 2 1
1778 590475.1670 9724957.2030 -1.2500 98.3000 98.5500 98.0500 0.5000 46.5112 40.7000 30.8100 3.9500 3.2900 37.9300 0.8400 19.4500 30.9148 41.6100 34.4200 3.8600 2.9200 35.5300 0.9000 21.0100 50 2 1
1778 590475.1670 9724957.2030 -1.6750 97.8750 98.0500 97.7000 0.3500 26.0186 49.8700 45.9600 4.8800 4.4000 16.4500 0.9200 26.6000 39.3348 46.9700 43.6200 3.8600 3.2900 21.0200 1.2000 24.9200 50 2 1
1779 590485.6770 9724934.0130 -0.2500 98.3700 98.6200 98.1200 0.5000 60.8490 50.4700 49.2600 2.4900 1.7400 20.7300 1.0200 27.5100 22.3169 46.8500 46.6600 1.0700 0.2500 27.3100 0.9300 26.1500 50 2 1
1779 590485.6770 9724934.0130 -0.8000 97.8200 98.1200 97.5200 0.6000 49.4558 55.4300 53.1000 3.2900 3.0100 9.1000 0.8900 29.2400 22.8557 47.4100 46.0200 1.8300 1.4400 21.5600 1.1400 25.4500 50 2 1
1779 590485.6770 9724934.0130 -1.4750 97.1450 97.5200 96.7700 0.7500 41.6850 57.2800 53.5800 4.8000 4.5600 4.6600 0.8800 29.9800 16.6886 51.0600 47.4200 4.4500 3.9200 14.3200 1.0100 26.7900 50 2 1
